Var1,Var2,Freq
COMMERCIAL PARKING LOT,PET SHOP,7.224589888996873e-4
CURB LANE CAFE,PET SHOP,0.008489259142515845
CURBLANE VENDING,PET SHOP,-0.002993645918114459
DRAIN CONTRACTOR,PET SHOP,-0.008374057732497638
DRIVE-SELF RENTAL OWNER,PET SHOP,0.02961571107714367
DRIVEWAY PAVING CONTRACTOR,PET SHOP,-0.007017275384461156
DRIVING SCHOOL OPERATOR (B),PET SHOP,0.01385815942081375
DRIVING SCHOOL OPERATOR (V),PET SHOP,-0.0028698827494657154
EATING ESTABLISHMENT,PET SHOP,0.07859019020805723
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,PET SHOP,-0.004886816538017844
HAWKER/PEDLAR WITH MOTOR VEHICLE,PET SHOP,-0.0013174484443435853
HEATING CONTRACTOR,PET SHOP,-0.009240725168535236
HOLISTIC CENTRE,PET SHOP,0.034455863968572205
INSULATION INSTALLER,PET SHOP,-0.0018633912716774833
LAUNDRY,PET SHOP,0.021285140635114524
LIMOUSINE OWNER,PET SHOP,-0.00178093590695836
LIMOUSINE SERVICE COMPANY,PET SHOP,-0.0037296401406131854
MARKETING DISPLAY,PET SHOP,0.011376386094569983
MOBILE VENDING (FOOD TRUCK),PET SHOP,-0.007051130655888103
MOBILE VENDING (ICE CREAM TRUCK),PET SHOP,-0.002825565986324944
MOTORIZED REFRESHMENT VEHICLE OWNER,PET SHOP,-1.6886273905458948e-4
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,PET SHOP,-0.004427933683169515
PAWN SHOP,PET SHOP,-0.008469675401230349
PAYDAY LOAN,PET SHOP,0.04744699122414095
PERMANENT FIREWORKS VENDOR,PET SHOP,-0.0037296401406131854
PERSONAL SERVICES SETTINGS,PET SHOP,0.1119242662369481
PET SHOP,PET SHOP,1
PLACE OF AMUSEMENT,PET SHOP,0.031079091370775684
PLUMBING & HEATING CONTRACTOR,PET SHOP,-0.008696325038393191
PLUMBING CONTRACTOR,PET SHOP,-0.0150660014180444
PRECIOUS METAL SHOP,PET SHOP,0.08399525231178544
PRIVATE PARKING ENFORCEMENT AGENCY,PET SHOP,-0.007448840692192193
PRIVATE TRANSPORTATION COMPANY,PET SHOP,-0.002947409210444757
PUBLIC GARAGE,PET SHOP,0.04854813522483027
PUBLIC HALL,PET SHOP,0.00783753973736602
RETAIL STORE (FOOD),PET SHOP,0.13486610884296862
SECOND HAND SALVAGE SHOP,PET SHOP,-0.003745179986906529
SECOND HAND SALVAGE YARD,PET SHOP,0.04691146249994096
SECOND HAND SHOP,PET SHOP,0.07559077692453246
SHORT TERM RENTAL COMPANY,PET SHOP,-0.0013174484443435853
SIDEWALK CAFE,PET SHOP,-7.427010862401468e-4
SIDEWALK VENDING,PET SHOP,-0.006721142422008703
SMOKE SHOP,PET SHOP,-0.008374057732497638
TAXICAB BROKER,PET SHOP,-0.0034253458797802853
TAXICAB OPERATOR,PET SHOP,-0.0032291375590553437
TAXICAB OWNER,PET SHOP,-0.0049013401399061254
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),PET SHOP,-0.0065246720286291785
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),PET SHOP,-0.0033352094028649294
TEMPORARY LEASE FIREWORKS VENDOR,PET SHOP,-0.0018633912716774833
TEMPORARY MOBILE FIREWORKS VENDOR,PET SHOP,0.05845408209101558
TEMPORARY SIGN - A-FRAME,PET SHOP,0.006370656266323579
TEMPORARY SIGN - MOBILE,PET SHOP,0.04839870036598027
TEMPORARY SIGN - PORTABLE,PET SHOP,-0.003956386586983254
TEMPORARY SIGN PROVIDER,PET SHOP,-0.0013174484443435853
THEATRE,PET SHOP,0.026128298176244742
TORONTO TAXICAB OWNER,PET SHOP,-0.0019325903497378356
TOW TRUCK OWNER,PET SHOP,-2.958477944782944e-4
VAPOUR PRODUCT RETAILER,PET SHOP,-0.004102196985339283
ADULT ENTERTAINMENT CLUB,PLACE OF AMUSEMENT,-0.004980702061671075
BILLIARD HALL,PLACE OF AMUSEMENT,0.049895639940671616
BODY RUB PARLOUR,PLACE OF AMUSEMENT,-0.0075639475958478065
BOWLING HOUSE,PLACE OF AMUSEMENT,0.03149616892901627
BUILDING CLEANER,PLACE OF AMUSEMENT,-0.0025939514675753536
BUILDING RENOVATOR,PLACE OF AMUSEMENT,-0.011161840619518235
CARNIVAL,PLACE OF AMUSEMENT,-0.0025939514675753536
CIRCUS,PLACE OF AMUSEMENT,-0.0025939514675753536
CLOTHING DROP BOX LOCATION PERMIT,PLACE OF AMUSEMENT,0.0425236902214558
CLOTHING DROP BOX OPERATOR,PLACE OF AMUSEMENT,-0.0031773343650762726
COMMERCIAL PARKING LOT,PLACE OF AMUSEMENT,-0.013953834035403415
CURB LANE CAFE,PLACE OF AMUSEMENT,0.006830343560942594
CURBLANE VENDING,PLACE OF AMUSEMENT,-0.004167333152582247
DRAIN CONTRACTOR,PLACE OF AMUSEMENT,-0.011657186375687082
DRIVE-SELF RENTAL OWNER,PLACE OF AMUSEMENT,-0.017546523235789317
DRIVEWAY PAVING CONTRACTOR,PLACE OF AMUSEMENT,-0.009768464658266314
DRIVING SCHOOL OPERATOR (B),PLACE OF AMUSEMENT,0.037545508435196356
DRIVING SCHOOL OPERATOR (V),PLACE OF AMUSEMENT,-0.003995047461526509
EATING ESTABLISHMENT,PLACE OF AMUSEMENT,0.11576965697175423
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,PLACE OF AMUSEMENT,0.01140759893698802
HAWKER/PEDLAR WITH MOTOR VEHICLE,PLACE OF AMUSEMENT,-0.0018339665842608897
HEATING CONTRACTOR,PLACE OF AMUSEMENT,-0.012863638988071434
HOLISTIC CENTRE,PLACE OF AMUSEMENT,0.020020969608436814
INSULATION INSTALLER,PLACE OF AMUSEMENT,-0.0025939514675753536
LAUNDRY,PLACE OF AMUSEMENT,0.010611833977745101
LIMOUSINE OWNER,PLACE OF AMUSEMENT,-0.0024791686961984733
LIMOUSINE SERVICE COMPANY,PLACE OF AMUSEMENT,-0.00519188088047779
MARKETING DISPLAY,PLACE OF AMUSEMENT,-0.0016470680431978108
MOBILE VENDING (FOOD TRUCK),PLACE OF AMUSEMENT,-0.009815593209493257
MOBILE VENDING (ICE CREAM TRUCK),PLACE OF AMUSEMENT,-0.0039333558916804685
MOTORIZED REFRESHMENT VEHICLE OWNER,PLACE OF AMUSEMENT,-0.003808843942544795
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,PLACE OF AMUSEMENT,-0.0061639470198033
PAWN SHOP,PLACE OF AMUSEMENT,0.03870823687267719
PAYDAY LOAN,PLACE OF AMUSEMENT,0.00438450916260373
PERMANENT FIREWORKS VENDOR,PLACE OF AMUSEMENT,-0.00519188088047779
PERSONAL SERVICES SETTINGS,PLACE OF AMUSEMENT,0.026766959612955814
PET SHOP,PLACE OF AMUSEMENT,0.031079091370775684
PLACE OF AMUSEMENT,PLACE OF AMUSEMENT,1
PLUMBING & HEATING CONTRACTOR,PLACE OF AMUSEMENT,-0.01210580163099349
PLUMBING CONTRACTOR,PLACE OF AMUSEMENT,-0.013093152908458836
PRECIOUS METAL SHOP,PLACE OF AMUSEMENT,-0.012372289766249834
PRIVATE PARKING ENFORCEMENT AGENCY,PLACE OF AMUSEMENT,-0.010369229232169121
PRIVATE TRANSPORTATION COMPANY,PLACE OF AMUSEMENT,-0.004102968905771266
PUBLIC GARAGE,PLACE OF AMUSEMENT,-0.002071827162824623
PUBLIC HALL,PLACE OF AMUSEMENT,-0.0018791115056544043
RETAIL STORE (FOOD),PLACE OF AMUSEMENT,0.07261833455985926
SECOND HAND SALVAGE SHOP,PLACE OF AMUSEMENT,-0.005213513270685471
SECOND HAND SALVAGE YARD,PLACE OF AMUSEMENT,-0.005413391461416993
SECOND HAND SHOP,PLACE OF AMUSEMENT,0.038609772472832586
SHORT TERM RENTAL COMPANY,PLACE OF AMUSEMENT,-0.0018339665842608897
SIDEWALK CAFE,PLACE OF AMUSEMENT,0.005106039992690802
SIDEWALK VENDING,PLACE OF AMUSEMENT,-0.009356229963263444
SMOKE SHOP,PLACE OF AMUSEMENT,-0.011657186375687082
TAXICAB BROKER,PLACE OF AMUSEMENT,-0.004768285172770259
TAXICAB OPERATOR,PLACE OF AMUSEMENT,-0.004495151521652112
TAXICAB OWNER,PLACE OF AMUSEMENT,-0.006822956961449157
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),PLACE OF AMUSEMENT,-0.009082731491424443
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),PLACE OF AMUSEMENT,-0.004642809836414209
TEMPORARY LEASE FIREWORKS VENDOR,PLACE OF AMUSEMENT,-0.0025939514675753536
TEMPORARY MOBILE FIREWORKS VENDOR,PLACE OF AMUSEMENT,0.0066679310690647715
TEMPORARY SIGN - A-FRAME,PLACE OF AMUSEMENT,0.008485690342169795
TEMPORARY SIGN - MOBILE,PLACE OF AMUSEMENT,0.006488380695045852
TEMPORARY SIGN - PORTABLE,PLACE OF AMUSEMENT,0.03380757861703736
TEMPORARY SIGN PROVIDER,PLACE OF AMUSEMENT,-0.0018339665842608897
THEATRE,PLACE OF AMUSEMENT,0.12495914341747023
TORONTO TAXICAB OWNER,PLACE OF AMUSEMENT,-0.002690280699561034
TOW TRUCK OWNER,PLACE OF AMUSEMENT,-0.007521934822164454
VAPOUR PRODUCT RETAILER,PLACE OF AMUSEMENT,0.011731645508487452
ADULT ENTERTAINMENT CLUB,PLUMBING & HEATING CONTRACTOR,-0.004575481971273552
BILLIARD HALL,PLUMBING & HEATING CONTRACTOR,-0.008449712836949706
BODY RUB PARLOUR,PLUMBING & HEATING CONTRACTOR,-0.006948559746785578
BOWLING HOUSE,PLUMBING & HEATING CONTRACTOR,-0.005333804381118093
BUILDING CLEANER,PLUMBING & HEATING CONTRACTOR,-0.0023829126952973323
BUILDING RENOVATOR,PLUMBING & HEATING CONTRACTOR,0.08545427087848131
CARNIVAL,PLUMBING & HEATING CONTRACTOR,-0.0023829126952973323
CIRCUS,PLUMBING & HEATING CONTRACTOR,-0.0023829126952973323
CLOTHING DROP BOX LOCATION PERMIT,PLUMBING & HEATING CONTRACTOR,-0.026556184343748655
CLOTHING DROP BOX OPERATOR,PLUMBING & HEATING CONTRACTOR,-0.0029188327115548837
COMMERCIAL PARKING LOT,PLUMBING & HEATING CONTRACTOR,0.002707479669249156
CURB LANE CAFE,PLUMBING & HEATING CONTRACTOR,-0.022022615511658933
CURBLANE VENDING,PLUMBING & HEATING CONTRACTOR,-0.0038282871514569755
DRAIN CONTRACTOR,PLUMBING & HEATING CONTRACTOR,0.010275075079195433
DRIVE-SELF RENTAL OWNER,PLUMBING & HEATING CONTRACTOR,-0.00532063869190784
DRIVEWAY PAVING CONTRACTOR,PLUMBING & HEATING CONTRACTOR,-0.008973721651586728
DRIVING SCHOOL OPERATOR (B),PLUMBING & HEATING CONTRACTOR,-0.01755086486894875
DRIVING SCHOOL OPERATOR (V),PLUMBING & HEATING CONTRACTOR,-0.003670018284222332
EATING ESTABLISHMENT,PLUMBING & HEATING CONTRACTOR,-0.06404330641699929
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,PLUMBING & HEATING CONTRACTOR,-0.006249281804110102
HAWKER/PEDLAR WITH MOTOR VEHICLE,PLUMBING & HEATING CONTRACTOR,-0.0016847586822706837
HEATING CONTRACTOR,PLUMBING & HEATING CONTRACTOR,0.10824881764459568
HOLISTIC CENTRE,PLUMBING & HEATING CONTRACTOR,-0.012575992414527842
INSULATION INSTALLER,PLUMBING & HEATING CONTRACTOR,-0.0023829126952973323
LAUNDRY,PLUMBING & HEATING CONTRACTOR,-0.034393229722237476
LIMOUSINE OWNER,PLUMBING & HEATING CONTRACTOR,-0.0022774684236776155
LIMOUSINE SERVICE COMPANY,PLUMBING & HEATING CONTRACTOR,-0.004769479698140351
MARKETING DISPLAY,PLUMBING & HEATING CONTRACTOR,-0.017056198256585022
MOBILE VENDING (FOOD TRUCK),PLUMBING & HEATING CONTRACTOR,-0.009017015916893328
MOBILE VENDING (ICE CREAM TRUCK),PLUMBING & HEATING CONTRACTOR,-0.0036133458187515874
MOTORIZED REFRESHMENT VEHICLE OWNER,PLUMBING & HEATING CONTRACTOR,-0.0027999980427754092
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,PLUMBING & HEATING CONTRACTOR,-0.005662460454728132
PAWN SHOP,PLUMBING & HEATING CONTRACTOR,-0.010831056979498682
PAYDAY LOAN,PLUMBING & HEATING CONTRACTOR,-0.01968516319629021
PERMANENT FIREWORKS VENDOR,PLUMBING & HEATING CONTRACTOR,-0.004769479698140351
PERSONAL SERVICES SETTINGS,PLUMBING & HEATING CONTRACTOR,-0.045223496748489404
PET SHOP,PLUMBING & HEATING CONTRACTOR,-0.008696325038393191
PLACE OF AMUSEMENT,PLUMBING & HEATING CONTRACTOR,-0.01210580163099349
PLUMBING & HEATING CONTRACTOR,PLUMBING & HEATING CONTRACTOR,1
PLUMBING CONTRACTOR,PLUMBING & HEATING CONTRACTOR,0.1043679152857791
PRECIOUS METAL SHOP,PLUMBING & HEATING CONTRACTOR,5.12214424578561e-4
PRIVATE PARKING ENFORCEMENT AGENCY,PLUMBING & HEATING CONTRACTOR,0.08152527488194208
PRIVATE TRANSPORTATION COMPANY,PLUMBING & HEATING CONTRACTOR,0.11440152770970624
PUBLIC GARAGE,PLUMBING & HEATING CONTRACTOR,8.063047827682997e-5
PUBLIC HALL,PLUMBING & HEATING CONTRACTOR,-0.013096143510274478
RETAIL STORE (FOOD),PLUMBING & HEATING CONTRACTOR,-0.03059709897810596
SECOND HAND SALVAGE SHOP,PLUMBING & HEATING CONTRACTOR,-0.0047893521197719295
SECOND HAND SALVAGE YARD,PLUMBING & HEATING CONTRACTOR,0.014516095388242013
SECOND HAND SHOP,PLUMBING & HEATING CONTRACTOR,-0.018196723126008504
SHORT TERM RENTAL COMPANY,PLUMBING & HEATING CONTRACTOR,-0.0016847586822706837
SIDEWALK CAFE,PLUMBING & HEATING CONTRACTOR,-0.032228306590702006
SIDEWALK VENDING,PLUMBING & HEATING CONTRACTOR,-0.008595025557830368
SMOKE SHOP,PLUMBING & HEATING CONTRACTOR,-0.010708780697441828
TAXICAB BROKER,PLUMBING & HEATING CONTRACTOR,0.014693630327644864
TAXICAB OPERATOR,PLUMBING & HEATING CONTRACTOR,0.04981474925434785
TAXICAB OWNER,PLUMBING & HEATING CONTRACTOR,0.0042688627206304225
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),PLUMBING & HEATING CONTRACTOR,-0.008343778381915098
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),PLUMBING & HEATING CONTRACTOR,-0.004265079990638399
TEMPORARY LEASE FIREWORKS VENDOR,PLUMBING & HEATING CONTRACTOR,-0.0023829126952973323
TEMPORARY MOBILE FIREWORKS VENDOR,PLUMBING & HEATING CONTRACTOR,-0.007330615076121039
TEMPORARY SIGN - A-FRAME,PLUMBING & HEATING CONTRACTOR,-0.013295351482065697
TEMPORARY SIGN - MOBILE,PLUMBING & HEATING CONTRACTOR,-0.012278185501902792
TEMPORARY SIGN - PORTABLE,PLUMBING & HEATING CONTRACTOR,-0.005059444019580143
TEMPORARY SIGN PROVIDER,PLUMBING & HEATING CONTRACTOR,-0.0016847586822706837
THEATRE,PLUMBING & HEATING CONTRACTOR,-0.00830268353633733
TORONTO TAXICAB OWNER,PLUMBING & HEATING CONTRACTOR,-0.0024714047710729372
TOW TRUCK OWNER,PLUMBING & HEATING CONTRACTOR,-0.005342372978324444
VAPOUR PRODUCT RETAILER,PLUMBING & HEATING CONTRACTOR,0.00800708863647712
ADULT ENTERTAINMENT CLUB,PLUMBING CONTRACTOR,-0.007926821681929774
BILLIARD HALL,PLUMBING CONTRACTOR,-0.01463875660368301
BODY RUB PARLOUR,PLUMBING CONTRACTOR,-0.012038074765634638
BOWLING HOUSE,PLUMBING CONTRACTOR,0.011937102675674447
BUILDING CLEANER,PLUMBING CONTRACTOR,-0.004128291650545181
BUILDING RENOVATOR,PLUMBING CONTRACTOR,0.30846853151590825
CARNIVAL,PLUMBING CONTRACTOR,-0.004128291650545181
CIRCUS,PLUMBING CONTRACTOR,-0.004128291650545181
CLOTHING DROP BOX LOCATION PERMIT,PLUMBING CONTRACTOR,-0.03863396879644608
CLOTHING DROP BOX OPERATOR,PLUMBING CONTRACTOR,-0.0050567495553783355
COMMERCIAL PARKING LOT,PLUMBING CONTRACTOR,-0.05477839320876857
CURB LANE CAFE,PLUMBING CONTRACTOR,-0.038153214727241265
CURBLANE VENDING,PLUMBING CONTRACTOR,-0.006632339453492743
DRAIN CONTRACTOR,PLUMBING CONTRACTOR,0.11963374083484728
DRIVE-SELF RENTAL OWNER,PLUMBING CONTRACTOR,-0.006045132333434881
DRIVEWAY PAVING CONTRACTOR,PLUMBING CONTRACTOR,0.21208857057537606
DRIVING SCHOOL OPERATOR (B),PLUMBING CONTRACTOR,-0.02504571085828318
DRIVING SCHOOL OPERATOR (V),PLUMBING CONTRACTOR,-0.006358145587961931
EATING ESTABLISHMENT,PLUMBING CONTRACTOR,-0.1229128900871233
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,PLUMBING CONTRACTOR,-0.01082660642361157
HAWKER/PEDLAR WITH MOTOR VEHICLE,PLUMBING CONTRACTOR,-0.002918770467305652
HEATING CONTRACTOR,PLUMBING CONTRACTOR,0.17936889151308566
HOLISTIC CENTRE,PLUMBING CONTRACTOR,-0.03150855513064758
INSULATION INSTALLER,PLUMBING CONTRACTOR,-0.004128291650545181
LAUNDRY,PLUMBING CONTRACTOR,-0.06064761974210392
LIMOUSINE OWNER,PLUMBING CONTRACTOR,-0.003945614078267956
LIMOUSINE SERVICE COMPANY,PLUMBING CONTRACTOR,-0.008262914228513408
MARKETING DISPLAY,PLUMBING CONTRACTOR,-0.019943293333203445
MOBILE VENDING (FOOD TRUCK),PLUMBING CONTRACTOR,-0.004433538084900355
MOBILE VENDING (ICE CREAM TRUCK),PLUMBING CONTRACTOR,-0.006259963029079096
MOTORIZED REFRESHMENT VEHICLE OWNER,PLUMBING CONTRACTOR,-0.0017485554915319605
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,PLUMBING CONTRACTOR,-0.00980996419337117
PAWN SHOP,PLUMBING CONTRACTOR,-0.01876433080544072
PAYDAY LOAN,PLUMBING CONTRACTOR,-0.03410368118951334
PERMANENT FIREWORKS VENDOR,PLUMBING CONTRACTOR,-0.008262914228513408
PERSONAL SERVICES SETTINGS,PLUMBING CONTRACTOR,-0.079510978803892
PET SHOP,PLUMBING CONTRACTOR,-0.0150660014180444
PLACE OF AMUSEMENT,PLUMBING CONTRACTOR,-0.013093152908458836
PLUMBING & HEATING CONTRACTOR,PLUMBING CONTRACTOR,0.1043679152857791
PLUMBING CONTRACTOR,PLUMBING CONTRACTOR,1
PRECIOUS METAL SHOP,PLUMBING CONTRACTOR,-0.019690584491882372
PRIVATE PARKING ENFORCEMENT AGENCY,PLUMBING CONTRACTOR,0.029620592604731516
PRIVATE TRANSPORTATION COMPANY,PLUMBING CONTRACTOR,0.023400729525441463
PUBLIC GARAGE,PLUMBING CONTRACTOR,-0.009373706460817682
PUBLIC HALL,PLUMBING CONTRACTOR,0.012445142678213053
RETAIL STORE (FOOD),PLUMBING CONTRACTOR,-0.08673896886126582
SECOND HAND SALVAGE SHOP,PLUMBING CONTRACTOR,0.02627712293476175
SECOND HAND SALVAGE YARD,PLUMBING CONTRACTOR,0.0012570495535226844
SECOND HAND SHOP,PLUMBING CONTRACTOR,-0.0327075029190256
SHORT TERM RENTAL COMPANY,PLUMBING CONTRACTOR,-0.002918770467305652
SIDEWALK CAFE,PLUMBING CONTRACTOR,-0.05583412655955658
SIDEWALK VENDING,PLUMBING CONTRACTOR,-0.014890504514344417
SMOKE SHOP,PLUMBING CONTRACTOR,-0.018552492513894743
TAXICAB BROKER,PLUMBING CONTRACTOR,0.0697090853038845
TAXICAB OPERATOR,PLUMBING CONTRACTOR,-0.007154064648756887
TAXICAB OWNER,PLUMBING CONTRACTOR,0.021166480710131785
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),PLUMBING CONTRACTOR,-0.014455229810155288
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),PLUMBING CONTRACTOR,-0.007389063875066902
TEMPORARY LEASE FIREWORKS VENDOR,PLUMBING CONTRACTOR,-0.004128291650545181
TEMPORARY MOBILE FIREWORKS VENDOR,PLUMBING CONTRACTOR,-0.012699968854014183
TEMPORARY SIGN - A-FRAME,PLUMBING CONTRACTOR,-0.01651648566708361
TEMPORARY SIGN - MOBILE,PLUMBING CONTRACTOR,-0.018453492122729183
TEMPORARY SIGN - PORTABLE,PLUMBING CONTRACTOR,-0.008765264687897957
TEMPORARY SIGN PROVIDER,PLUMBING CONTRACTOR,0.06397398661673441
THEATRE,PLUMBING CONTRACTOR,-0.014384034793982873
TORONTO TAXICAB OWNER,PLUMBING CONTRACTOR,0.009736437746765456
TOW TRUCK OWNER,PLUMBING CONTRACTOR,-0.004824409945652763
VAPOUR PRODUCT RETAILER,PLUMBING CONTRACTOR,-0.037788595058542235
ADULT ENTERTAINMENT CLUB,PRECIOUS METAL SHOP,-0.0046762032366296615
BILLIARD HALL,PRECIOUS METAL SHOP,-0.008635718546113596
BODY RUB PARLOUR,PRECIOUS METAL SHOP,0.008360067374044215
BOWLING HOUSE,PRECIOUS METAL SHOP,-0.005451218793370414
BUILDING CLEANER,PRECIOUS METAL SHOP,-0.002435368367379607
BUILDING RENOVATOR,PRECIOUS METAL SHOP,-0.03087879673367076
CARNIVAL,PRECIOUS METAL SHOP,-0.0024353683673796066
CIRCUS,PRECIOUS METAL SHOP,0.061192689177691585
CLOTHING DROP BOX LOCATION PERMIT,PRECIOUS METAL SHOP,0.02740522103503821
CLOTHING DROP BOX OPERATOR,PRECIOUS METAL SHOP,-0.0029830857292514608
COMMERCIAL PARKING LOT,PRECIOUS METAL SHOP,-0.01728436664659662
CURB LANE CAFE,PRECIOUS METAL SHOP,-0.009066411458539054
CURBLANE VENDING,PRECIOUS METAL SHOP,-0.00391256022442768
DRAIN CONTRACTOR,PRECIOUS METAL SHOP,-0.010944515850380743
DRIVE-SELF RENTAL OWNER,PRECIOUS METAL SHOP,-0.001759083099439326
DRIVEWAY PAVING CONTRACTOR,PRECIOUS METAL SHOP,0.03076449054840881
DRIVING SCHOOL OPERATOR (B),PRECIOUS METAL SHOP,0.039741513097339753
DRIVING SCHOOL OPERATOR (V),PRECIOUS METAL SHOP,-0.003750807343776651
EATING ESTABLISHMENT,PRECIOUS METAL SHOP,0.11530667919316316
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,PRECIOUS METAL SHOP,-0.006386848857117564
HAWKER/PEDLAR WITH MOTOR VEHICLE,PRECIOUS METAL SHOP,-0.0017218457099026081
HEATING CONTRACTOR,PRECIOUS METAL SHOP,-0.012077211109205198
HOLISTIC CENTRE,PRECIOUS METAL SHOP,0.021197222837793323
INSULATION INSTALLER,PRECIOUS METAL SHOP,-0.002435368367379607
LAUNDRY,PRECIOUS METAL SHOP,0.04143364999163013
LIMOUSINE OWNER,PRECIOUS METAL SHOP,-0.002327602923798385
LIMOUSINE SERVICE COMPANY,PRECIOUS METAL SHOP,-0.0048744714855199125
MARKETING DISPLAY,PRECIOUS METAL SHOP,-0.004511626995118963
MOBILE VENDING (FOOD TRUCK),PRECIOUS METAL SHOP,-0.009215509815150976
MOBILE VENDING (ICE CREAM TRUCK),PRECIOUS METAL SHOP,-0.0036928873326989293
MOTORIZED REFRESHMENT VEHICLE OWNER,PRECIOUS METAL SHOP,-0.006823043827317521
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,PRECIOUS METAL SHOP,-0.005787109657939919
PAWN SHOP,PRECIOUS METAL SHOP,0.14317516376564743
PAYDAY LOAN,PRECIOUS METAL SHOP,0.16385175203387634
PERMANENT FIREWORKS VENDOR,PRECIOUS METAL SHOP,0.02696395143406765
PERSONAL SERVICES SETTINGS,PRECIOUS METAL SHOP,0.16429928017091958
PET SHOP,PRECIOUS METAL SHOP,0.08399525231178544
PLACE OF AMUSEMENT,PRECIOUS METAL SHOP,-0.012372289766249834
PLUMBING & HEATING CONTRACTOR,PRECIOUS METAL SHOP,5.12214424578561e-4
PLUMBING CONTRACTOR,PRECIOUS METAL SHOP,-0.019690584491882372
PRECIOUS METAL SHOP,PRECIOUS METAL SHOP,1
PRIVATE PARKING ENFORCEMENT AGENCY,PRECIOUS METAL SHOP,0.015079423953022954
PRIVATE TRANSPORTATION COMPANY,PRECIOUS METAL SHOP,-0.003852130932425469
PUBLIC GARAGE,PRECIOUS METAL SHOP,0.0023728084842327937
PUBLIC HALL,PRECIOUS METAL SHOP,0.043322151672284044
RETAIL STORE (FOOD),PRECIOUS METAL SHOP,0.19769150538402547
SECOND HAND SALVAGE SHOP,PRECIOUS METAL SHOP,-0.004894781363897029
SECOND HAND SALVAGE YARD,PRECIOUS METAL SHOP,-0.005082439856787655
SECOND HAND SHOP,PRECIOUS METAL SHOP,0.252159436263262
SHORT TERM RENTAL COMPANY,PRECIOUS METAL SHOP,-0.0017218457099026081
SIDEWALK CAFE,PRECIOUS METAL SHOP,-0.0022493600212043765
SIDEWALK VENDING,PRECIOUS METAL SHOP,-0.008784230073417566
SMOKE SHOP,PRECIOUS METAL SHOP,0.03194704176726139
TAXICAB BROKER,PRECIOUS METAL SHOP,-0.0044767726079564946
TAXICAB OPERATOR,PRECIOUS METAL SHOP,-0.004220337180264473
TAXICAB OWNER,PRECIOUS METAL SHOP,-0.0064058305498821185
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),PRECIOUS METAL SHOP,0.04717102269128094
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),PRECIOUS METAL SHOP,0.024112359630092988
TEMPORARY LEASE FIREWORKS VENDOR,PRECIOUS METAL SHOP,-0.0024353683673796066
TEMPORARY MOBILE FIREWORKS VENDOR,PRECIOUS METAL SHOP,0.1938412188220898
TEMPORARY SIGN - A-FRAME,PRECIOUS METAL SHOP,-0.004822351102223771
TEMPORARY SIGN - MOBILE,PRECIOUS METAL SHOP,0.029143394666289003
TEMPORARY SIGN - PORTABLE,PRECIOUS METAL SHOP,-0.005170818866394078
TEMPORARY SIGN PROVIDER,PRECIOUS METAL SHOP,-0.0017218457099026081
THEATRE,PRECIOUS METAL SHOP,0.0767824677112153
TORONTO TAXICAB OWNER,PRECIOUS METAL SHOP,-0.0025258084420550137
TOW TRUCK OWNER,PRECIOUS METAL SHOP,-0.00545997601331823
VAPOUR PRODUCT RETAILER,PRECIOUS METAL SHOP,0.03865900950565836
ADULT ENTERTAINMENT CLUB,PRIVATE PARKING ENFORCEMENT AGENCY,-0.003919130913753367
BILLIARD HALL,PRIVATE PARKING ENFORCEMENT AGENCY,-0.007237604912343428
BODY RUB PARLOUR,PRIVATE PARKING ENFORCEMENT AGENCY,-0.005951791632152296
BOWLING HOUSE,PRIVATE PARKING ENFORCEMENT AGENCY,-0.004568672277411383
BUILDING CLEANER,PRIVATE PARKING ENFORCEMENT AGENCY,-0.0020410848228772944
BUILDING RENOVATOR,PRIVATE PARKING ENFORCEMENT AGENCY,0.03771187398198393
CARNIVAL,PRIVATE PARKING ENFORCEMENT AGENCY,-0.0020410848228772944
CIRCUS,PRIVATE PARKING ENFORCEMENT AGENCY,-0.0020410848228772944
CLOTHING DROP BOX LOCATION PERMIT,PRIVATE PARKING ENFORCEMENT AGENCY,6.013542727079038e-5
CLOTHING DROP BOX OPERATOR,PRIVATE PARKING ENFORCEMENT AGENCY,-0.0025001273272955912
